int_rate,dti_log,annual_inc,revol_util,installment,revol_bal,loan_amnt,total_acc,debt_settlement_flag_Y,open_acc,fico_range_low,fico_range_high,mort_acc,inq_last_6mths,term_ 60 months,delinq_2yrs
20.49,1.3609765531356006,90000.0,87.6,748.28,9722.0,20000.0,14.0,False,5.0,670.0,674.0,5.0,0.0,False,1.0
7.91,2.800325477211381,34500.0,20.2,375.54,11703.0,12000.0,33.0,False,13.0,735.0,739.0,7.0,2.0,False,0.0
7.9,1.5706970841176697,95000.0,20.6,782.26,51776.0,25000.0,34.0,False,4.0,765.0,769.0,1.0,0.0,False,0.0
11.53,2.4203681286504293,110000.0,87.6,593.83,16645.0,18000.0,23.0,False,16.0,670.0,674.0,0.0,1.0,False,1.0
14.48,3.0661907372025525,50000.0,22.0,688.23,7832.0,20000.0,38.0,False,24.0,660.0,664.0,0.0,2.0,False,0.0
16.2,2.969388298214389,105000.0,74.0,317.31,20715.0,9000.0,21.0,False,14.0,670.0,674.0,3.0,1.0,False,0.0
14.09,3.15016862685841,117000.0,90.3,821.32,30426.0,24000.0,31.0,False,16.0,715.0,719.0,2.0,0.0,False,0.0
10.99,3.104586678466073,72000.0,50.2,621.95,21370.0,19000.0,33.0,False,19.0,725.0,729.0,3.0,0.0,False,0.0
11.14,2.783157673589016,109200.0,8.6,418.8,1203.0,19200.0,38.0,False,15.0,775.0,779.0,2.0,0.0,True,0.0
15.31,2.972463646614637,45000.0,65.9,417.81,9813.0,12000.0,21.0,False,10.0,665.0,669.0,1.0,0.0,False,0.0
17.57,3.2771447329921766,25000.0,63.0,323.44,11524.0,9000.0,24.0,False,20.0,665.0,669.0,0.0,1.0,False,1.0
15.61,2.2945529212967815,110000.0,26.7,503.5,6610.0,14400.0,13.0,False,6.0,660.0,664.0,0.0,2.0,False,0.0
8.39,2.6658383522929006,115000.0,59.2,472.75,39865.0,15000.0,33.0,False,19.0,720.0,724.0,2.0,1.0,False,0.0
17.27,3.3617633124167483,50000.0,62.6,572.6,18530.0,16000.0,25.0,True,16.0,670.0,674.0,0.0,1.0,False,0.0
10.99,2.7899373605743945,140000.0,54.9,654.68,33052.0,20000.0,49.0,False,13.0,695.0,699.0,2.0,1.0,False,1.0
17.27,3.1896529661912973,85000.0,74.3,429.45,21558.0,12000.0,35.0,False,16.0,710.0,714.0,7.0,1.0,False,0.0
16.29,2.6019486702196644,97000.0,82.4,617.76,17213.0,17500.0,26.0,False,10.0,680.0,684.0,3.0,2.0,False,1.0
13.11,1.6900958154515549,30000.0,69.6,89.43,1044.0,2650.0,13.0,False,4.0,680.0,684.0,0.0,0.0,False,0.0
7.12,3.219275744889528,50500.0,64.9,340.26,28881.0,11000.0,28.0,False,13.0,670.0,674.0,3.0,1.0,False,0.0
10.16,2.6253929674212007,102000.0,61.4,375.98,24541.0,11625.0,24.0,False,10.0,710.0,714.0,3.0,1.0,False,0.0
7.62,1.986503546020567,160000.0,80.6,772.81,34185.0,24800.0,16.0,False,7.0,735.0,739.0,4.0,0.0,False,0.0
15.57,1.0784095813505903,85000.0,40.5,524.18,3320.0,15000.0,5.0,False,3.0,705.0,709.0,1.0,0.0,False,0.0
10.99,2.6932749155200555,90000.0,60.0,327.34,27718.0,10000.0,36.0,False,27.0,665.0,669.0,0.0,1.0,False,1.0
13.67,2.8903717578961645,87000.0,91.1,612.32,16931.0,18000.0,31.0,False,9.0,665.0,669.0,8.0,0.0,False,0.0
14.09,2.587011872725154,37000.0,51.1,102.67,4192.0,3000.0,10.0,False,9.0,690.0,694.0,0.0,0.0,False,0.0
6.99,0.9858167945227654,48852.0,2.4,317.99,3270.0,10300.0,37.0,False,13.0,805.0,809.0,1.0,0.0,False,0.0
17.57,3.00617753141553,65000.0,61.0,297.38,6299.0,8275.0,14.0,False,9.0,660.0,664.0,0.0,3.0,False,1.0
8.9,3.477232067938153,290700.0,58.0,1111.37,66093.0,35000.0,40.0,False,17.0,745.0,749.0,9.0,1.0,False,0.0
17.97,3.4707234443107655,106000.0,49.1,888.2,8691.0,35000.0,23.0,False,8.0,670.0,674.0,0.0,1.0,True,0.0
15.8,2.3850863145057892,60000.0,65.1,281.35,9959.0,8025.0,25.0,False,12.0,685.0,689.0,0.0,1.0,False,1.0
17.56,3.5452977256359124,97000.0,86.3,431.19,28150.0,12000.0,20.0,False,11.0,690.0,694.0,0.0,2.0,False,1.0
23.76,3.22207071576472,75600.0,101.2,343.55,10522.0,12000.0,22.0,False,11.0,665.0,669.0,2.0,1.0,True,0.0
20.2,3.095577608523707,110000.0,76.5,665.14,27685.0,25000.0,46.0,False,15.0,675.0,679.0,3.0,1.0,True,0.0
15.8,2.9987277825337895,99015.0,69.8,715.2,21856.0,20400.0,49.0,False,14.0,685.0,689.0,0.0,3.0,False,0.0
12.99,3.1250046092581303,62699.0,52.9,335.54,39658.0,14750.0,34.0,False,17.0,735.0,739.0,1.0,2.0,True,0.0
17.1,2.9739977814079848,105000.0,48.0,560.4,12857.0,22500.0,22.0,False,13.0,745.0,749.0,0.0,3.0,True,0.0
17.77,2.6290069937617573,63000.0,72.6,329.74,7044.0,9150.0,9.0,False,5.0,690.0,694.0,1.0,0.0,False,0.0
12.59,2.4388627112865935,65000.0,43.4,602.95,16329.0,18000.0,35.0,False,17.0,670.0,674.0,2.0,0.0,False,0.0
10.99,2.8408313123360287,48000.0,67.6,621.95,18859.0,19000.0,21.0,False,10.0,680.0,684.0,0.0,0.0,False,0.0
23.43,3.5562048372093953,19000.0,34.5,250.16,3973.0,6425.0,25.0,False,7.0,685.0,689.0,0.0,0.0,False,1.0
6.03,2.194999882314108,55000.0,36.9,97.4,5418.0,3200.0,13.0,False,8.0,750.0,754.0,2.0,0.0,False,0.0
19.03,1.7101878155342434,36000.0,18.6,467.23,4545.0,18000.0,17.0,False,13.0,695.0,699.0,1.0,1.0,True,0.0
11.53,2.7120422223717475,78115.0,63.2,818.16,25234.0,24800.0,40.0,False,14.0,680.0,684.0,3.0,0.0,False,0.0
13.98,2.1736147116970854,64800.0,89.4,511.68,3575.0,22000.0,20.0,False,4.0,735.0,739.0,1.0,0.0,True,0.0
14.46,2.8859174075467844,150000.0,45.8,1204.06,31241.0,35000.0,43.0,False,19.0,665.0,669.0,2.0,0.0,False,1.0
12.99,2.871868286331605,78000.0,78.7,505.34,20466.0,15000.0,35.0,False,14.0,665.0,669.0,2.0,2.0,False,2.0
7.9,2.930660276810276,150000.0,45.8,657.1,47617.0,21000.0,20.0,False,12.0,715.0,719.0,4.0,1.0,False,0.0
9.17,2.865623588206971,83000.0,6.5,478.19,5679.0,15000.0,54.0,False,30.0,765.0,769.0,1.0,1.0,False,0.0
25.11,3.126760535960395,72000.0,83.3,588.32,8579.0,20000.0,10.0,False,9.0,660.0,664.0,0.0,1.0,True,0.0
24.11,3.6087534096346516,58180.0,93.3,1004.86,34702.0,25575.0,28.0,False,12.0,680.0,684.0,1.0,0.0,False,0.0
13.11,2.8249439525737094,43800.0,60.5,236.23,6444.0,7000.0,17.0,False,12.0,685.0,689.0,0.0,1.0,False,0.0
10.49,2.9349201341572337,103000.0,67.2,537.23,63390.0,25000.0,20.0,False,7.0,740.0,744.0,4.0,1.0,True,0.0
16.99,3.0204248861443626,50000.0,68.5,427.78,22674.0,12000.0,22.0,False,10.0,715.0,719.0,5.0,1.0,False,0.0
14.16,3.2854123486684452,65000.0,55.0,685.11,15244.0,20000.0,23.0,False,16.0,700.0,704.0,0.0,1.0,False,0.0
7.69,2.658859956911438,70000.0,52.6,199.64,11829.0,6400.0,29.0,False,8.0,750.0,754.0,3.0,0.0,False,0.0
20.5,2.8057816895955456,90000.0,56.8,623.14,7441.0,23275.0,20.0,False,11.0,675.0,679.0,1.0,0.0,True,0.0
16.29,2.4423470353692043,60000.0,93.7,480.09,10585.0,13600.0,26.0,False,14.0,680.0,684.0,0.0,0.0,False,0.0
13.35,3.2339614622862416,50000.0,64.4,777.16,23448.0,22950.0,23.0,False,10.0,700.0,704.0,2.0,0.0,False,0.0
14.65,2.9486406660201405,26000.0,14.1,217.32,2242.0,6300.0,16.0,False,12.0,740.0,744.0,0.0,1.0,False,0.0
9.99,3.452524008827496,85000.0,42.7,645.25,37421.0,20000.0,39.0,False,31.0,680.0,684.0,0.0,0.0,False,0.0
9.17,3.3361253849184407,38500.0,12.3,271.77,8613.0,8525.0,24.0,False,14.0,755.0,759.0,0.0,2.0,False,0.0
19.05,2.4815677485224854,86112.0,31.0,674.53,4679.0,25975.0,26.0,False,7.0,680.0,684.0,5.0,1.0,True,1.0
13.35,3.389124800427886,39000.0,66.2,186.25,5296.0,5500.0,20.0,False,9.0,660.0,664.0,0.0,0.0,False,1.0
19.2,3.0887671395211806,76000.0,40.3,375.14,4436.0,14400.0,34.0,False,10.0,675.0,679.0,4.0,1.0,True,0.0
18.84,2.9564715596006885,95000.0,60.0,585.21,12240.0,16000.0,29.0,False,16.0,670.0,674.0,3.0,1.0,False,0.0
11.67,1.884034745337226,48000.0,51.6,396.69,10472.0,12000.0,21.0,False,9.0,675.0,679.0,2.0,3.0,False,3.0
11.53,2.479894107964456,75000.0,23.7,264.1,5862.0,12000.0,26.0,False,17.0,705.0,709.0,1.0,0.0,True,1.0
12.69,2.868466922508115,100000.0,22.4,542.28,1881.0,24000.0,22.0,False,11.0,670.0,674.0,3.0,0.0,True,0.0
6.49,1.9459101490553132,200000.0,44.8,735.47,21322.0,24000.0,28.0,False,13.0,685.0,689.0,4.0,3.0,False,1.0
7.51,3.333275365176697,85590.07,79.4,311.11,60453.0,10000.0,41.0,False,16.0,735.0,739.0,1.0,1.0,False,0.0
7.89,0.9439058989071285,53000.0,39.4,219.0,2128.0,7000.0,25.0,False,5.0,665.0,669.0,1.0,0.0,False,0.0
12.12,2.5201129055226197,150000.0,67.2,831.8,27806.0,25000.0,30.0,False,17.0,715.0,719.0,0.0,0.0,False,0.0
6.03,1.9530276168241774,83000.0,12.7,365.23,7273.0,12000.0,20.0,False,9.0,785.0,789.0,7.0,0.0,False,0.0
16.99,2.5423890852013624,53000.0,45.9,149.73,6787.0,4200.0,14.0,False,10.0,690.0,694.0,0.0,1.0,False,0.0
8.18,2.134166441369082,45000.0,54.4,188.52,10993.0,6000.0,27.0,False,4.0,670.0,674.0,0.0,0.0,False,0.0
12.99,3.138099514840913,45000.0,59.1,673.79,9863.0,20000.0,17.0,False,8.0,705.0,709.0,1.0,0.0,False,0.0
15.61,3.0791538816930633,63780.0,11.5,707.07,6298.0,29325.0,23.0,False,7.0,765.0,769.0,0.0,2.0,True,0.0
8.19,2.3749057545736716,112604.0,0.0,245.11,0.0,7800.0,17.0,False,5.0,680.0,684.0,2.0,0.0,False,0.0
17.57,3.2917544702807735,58000.0,36.9,612.65,6306.0,24350.0,23.0,False,9.0,710.0,714.0,0.0,1.0,True,0.0
15.61,3.0363942552728806,40000.0,33.6,349.65,9650.0,10000.0,44.0,False,31.0,665.0,669.0,0.0,2.0,False,1.0
17.27,2.8284963541780774,56000.0,77.2,986.84,25246.0,27575.0,34.0,False,11.0,690.0,694.0,0.0,0.0,False,0.0
19.05,3.237501288991366,76000.0,56.0,779.05,25180.0,30000.0,62.0,False,23.0,695.0,699.0,4.0,1.0,True,0.0
11.99,2.871868286331605,141000.0,27.1,498.15,10788.0,15000.0,32.0,False,13.0,735.0,739.0,5.0,2.0,False,1.0
17.76,2.801540544189549,36000.0,69.9,345.91,9163.0,9600.0,9.0,False,8.0,665.0,669.0,0.0,2.0,False,0.0
13.67,1.7613002617433464,55000.0,75.9,102.06,6147.0,3000.0,14.0,False,6.0,675.0,679.0,0.0,2.0,False,0.0
12.99,3.3271919683516598,32000.0,78.6,387.43,7151.0,11500.0,24.0,False,7.0,690.0,694.0,0.0,1.0,False,0.0
14.65,3.0675877106544194,50000.0,78.7,517.42,9920.0,15000.0,5.0,False,5.0,670.0,674.0,0.0,1.0,False,0.0
12.99,2.189416394888408,67000.0,65.6,404.27,2166.0,12000.0,26.0,False,6.0,675.0,679.0,5.0,1.0,False,0.0
16.99,2.084429083190875,26000.0,98.1,285.19,5099.0,8000.0,5.0,False,5.0,665.0,669.0,0.0,0.0,False,0.0
7.62,3.2160718975354663,75000.0,11.3,249.3,5892.0,8000.0,16.0,False,7.0,790.0,794.0,1.0,1.0,False,0.0
20.8,3.5127387563950627,73000.0,61.2,673.53,29939.0,25000.0,27.0,False,10.0,710.0,714.0,1.0,2.0,True,0.0
7.14,2.0228711901914416,32500.0,40.4,154.7,26110.0,5000.0,32.0,False,11.0,760.0,764.0,1.0,2.0,False,0.0
13.65,3.307252935485614,40000.0,13.7,204.05,3305.0,6000.0,31.0,False,19.0,710.0,714.0,1.0,1.0,False,0.0
14.99,2.70805020110221,103000.0,86.2,242.63,17061.0,7000.0,24.0,False,12.0,675.0,679.0,1.0,1.0,False,0.0
7.12,3.0111133755922936,160000.0,88.9,1051.69,31644.0,34000.0,25.0,False,9.0,715.0,719.0,1.0,0.0,False,0.0
17.77,2.5416019934645457,50000.0,61.6,505.37,13915.0,20000.0,18.0,True,9.0,695.0,699.0,1.0,0.0,True,0.0
13.68,1.9544450515051506,50000.0,60.9,680.45,8766.0,20000.0,13.0,False,9.0,660.0,664.0,0.0,2.0,False,0.0
10.99,3.202746442938317,74115.0,59.7,314.25,9375.0,9600.0,36.0,False,11.0,665.0,669.0,3.0,1.0,False,0.0
14.16,2.6290069937617573,116000.0,61.1,670.55,13385.0,19575.0,21.0,False,15.0,665.0,669.0,0.0,0.0,False,0.0
9.99,3.1717842173343502,90000.0,52.3,594.78,18885.0,28000.0,28.0,False,11.0,700.0,704.0,1.0,1.0,True,0.0
10.15,3.2627013044082305,50000.0,72.3,485.07,17429.0,15000.0,24.0,False,11.0,670.0,674.0,7.0,0.0,False,1.0
12.59,3.4081729953985804,43221.74,50.1,67.0,5106.0,2000.0,27.0,False,11.0,700.0,704.0,5.0,0.0,False,0.0
13.05,1.275362800412609,80000.0,27.3,269.75,3220.0,8000.0,28.0,False,11.0,690.0,694.0,4.0,2.0,False,0.0
15.61,2.932792473780117,47000.0,27.8,349.65,3646.0,10000.0,16.0,False,9.0,665.0,669.0,0.0,3.0,False,0.0
11.36,2.942858783946923,36000.0,53.7,246.84,14225.0,7500.0,35.0,False,12.0,695.0,699.0,1.0,1.0,False,0.0
14.64,1.5260563034950492,54914.0,61.2,344.9,7896.0,10000.0,11.0,False,8.0,660.0,664.0,0.0,1.0,False,0.0
9.67,3.2865344733420154,39000.0,32.1,208.74,5239.0,6500.0,20.0,False,13.0,695.0,699.0,0.0,1.0,False,0.0
17.14,2.7966713927557385,68000.0,96.4,569.61,14943.0,22850.0,13.0,False,7.0,670.0,674.0,0.0,0.0,True,0.0
8.67,2.3561258599220753,48000.0,12.4,329.58,2681.0,16000.0,28.0,False,9.0,760.0,764.0,8.0,1.0,True,0.0
7.9,2.826129489167811,50000.0,55.6,125.17,17723.0,4000.0,14.0,False,8.0,710.0,714.0,2.0,0.0,False,0.0
13.65,2.644044871126298,45000.0,34.0,238.06,7057.0,7000.0,20.0,False,8.0,680.0,684.0,1.0,1.0,False,0.0
18.25,2.523325759691945,45000.0,49.3,321.97,22293.0,8875.0,61.0,False,16.0,695.0,699.0,3.0,3.0,False,2.0
15.27,2.797281334830153,60000.0,59.6,344.62,11860.0,14400.0,31.0,False,12.0,700.0,704.0,1.0,3.0,True,0.0
17.76,2.8690346205080335,40000.0,46.7,378.95,12646.0,15000.0,22.0,False,6.0,690.0,694.0,0.0,1.0,True,0.0
7.26,2.613006652415316,70000.0,78.8,385.91,25203.0,12450.0,16.0,False,5.0,710.0,714.0,0.0,0.0,False,0.0
9.17,2.2470723830637866,65000.0,30.5,127.52,2107.0,4000.0,21.0,False,5.0,665.0,669.0,2.0,1.0,False,0.0
11.99,3.223664341599998,33000.0,25.3,332.1,8232.0,10000.0,27.0,False,16.0,680.0,684.0,0.0,0.0,False,1.0
14.31,2.340843805111136,28000.0,8.3,234.3,467.0,10000.0,18.0,False,8.0,665.0,669.0,0.0,0.0,True,0.0
22.99,3.351656936102019,76000.0,56.0,516.49,3472.0,18325.0,26.0,False,10.0,660.0,664.0,0.0,2.0,True,1.0
19.22,2.1174596088673567,37000.0,19.6,588.28,8170.0,16000.0,29.0,False,18.0,715.0,719.0,0.0,2.0,False,0.0
21.0,3.2880286835565173,113000.0,85.4,811.61,30055.0,30000.0,20.0,False,15.0,690.0,694.0,1.0,1.0,True,0.0
17.19,2.744060638625243,96000.0,73.5,714.95,21670.0,20000.0,56.0,False,13.0,670.0,674.0,1.0,1.0,False,0.0
16.99,2.7337179478507876,38000.0,63.1,249.54,5675.0,7000.0,6.0,False,5.0,695.0,699.0,0.0,0.0,False,0.0
12.69,2.4379897300002487,35000.0,82.3,234.82,7649.0,7000.0,26.0,False,10.0,680.0,684.0,1.0,2.0,False,0.0
14.33,2.4731713935695794,103307.0,34.1,349.4,7291.0,10175.0,33.0,False,12.0,690.0,694.0,3.0,1.0,False,0.0
11.14,1.9444805562457188,42000.0,11.8,426.47,3128.0,13000.0,40.0,False,12.0,715.0,719.0,2.0,2.0,False,0.0
15.61,2.791165107812717,65046.0,93.2,578.68,31044.0,24000.0,18.0,False,11.0,675.0,679.0,0.0,0.0,True,0.0
11.53,2.8701690505786455,42000.0,42.0,197.95,8671.0,6000.0,30.0,False,11.0,710.0,714.0,4.0,2.0,False,0.0
10.16,2.2364452904895007,50000.0,39.5,388.11,11781.0,12000.0,27.0,False,13.0,700.0,704.0,3.0,0.0,False,0.0
14.99,3.681351187693145,37000.0,67.8,368.27,12614.0,10625.0,25.0,False,12.0,715.0,719.0,2.0,0.0,False,0.0
7.14,2.768831673362069,50000.0,68.4,167.09,14576.0,5400.0,18.0,False,7.0,745.0,749.0,1.0,1.0,False,0.0
17.56,2.926382195419198,45000.0,63.8,215.6,7532.0,6000.0,20.0,False,11.0,660.0,664.0,0.0,0.0,False,0.0
15.77,2.4362414778067194,68000.0,25.0,344.19,1122.0,14225.0,21.0,False,7.0,660.0,664.0,2.0,3.0,True,0.0
6.62,2.3739750890807185,150000.0,57.3,491.26,33707.0,16000.0,35.0,False,14.0,710.0,714.0,4.0,1.0,False,0.0
23.83,2.0451088625993306,110400.0,81.1,645.07,6405.0,22500.0,20.0,False,5.0,660.0,664.0,6.0,1.0,True,0.0
22.45,3.237501288991366,104433.0,64.5,289.91,21929.0,10400.0,35.0,False,12.0,695.0,699.0,6.0,3.0,True,1.0
17.57,3.463232772581608,37000.0,45.8,431.25,6364.0,12000.0,29.0,False,11.0,675.0,679.0,0.0,0.0,False,0.0
16.55,3.4898185733156835,43000.0,56.8,354.3,3636.0,10000.0,35.0,False,7.0,680.0,684.0,2.0,1.0,False,4.0
13.67,2.496505785631352,133000.0,9.7,808.42,5011.0,35000.0,38.0,False,17.0,745.0,749.0,2.0,0.0,True,0.0
20.99,2.6609585935683597,68000.0,89.1,540.96,19425.0,20000.0,21.0,False,10.0,670.0,674.0,1.0,0.0,True,0.0
22.99,3.6485781573404106,25999.0,83.6,360.92,15388.0,9325.0,13.0,False,5.0,690.0,694.0,0.0,0.0,False,0.0
9.76,2.1102132003465894,95000.0,51.6,385.86,12575.0,12000.0,9.0,False,6.0,725.0,729.0,1.0,2.0,False,0.0
13.99,2.7868613815264998,151000.0,77.5,732.79,29852.0,31500.0,36.0,False,11.0,670.0,674.0,1.0,0.0,True,2.0
11.14,1.713797927758343,120000.0,3.6,688.91,208.0,21000.0,24.0,False,4.0,720.0,724.0,0.0,2.0,False,1.0
18.99,3.5177945292459696,25000.0,43.7,329.86,4147.0,9000.0,19.0,True,11.0,660.0,664.0,0.0,1.0,False,6.0
10.99,3.096482176654134,54500.0,52.9,654.68,12482.0,20000.0,28.0,False,13.0,670.0,674.0,2.0,2.0,False,0.0
7.49,3.2248578965457484,72000.0,15.3,497.63,8888.0,16000.0,44.0,False,14.0,675.0,679.0,2.0,0.0,False,0.0
13.67,2.683074215032033,20000.0,47.7,170.09,3435.0,5000.0,21.0,False,9.0,670.0,674.0,3.0,0.0,False,1.0
14.49,2.3589654264301534,155000.0,76.0,335.56,10714.0,9750.0,42.0,False,8.0,660.0,664.0,9.0,2.0,False,0.0
11.67,2.5087859235779435,165000.0,83.0,1157.0,22727.0,35000.0,25.0,False,10.0,660.0,664.0,1.0,0.0,False,4.0
10.99,2.5680215564985067,37000.0,61.6,392.81,7336.0,12000.0,12.0,False,7.0,700.0,704.0,0.0,0.0,False,0.0
11.99,3.158276202739271,50000.0,27.5,265.68,4423.0,8000.0,39.0,False,15.0,700.0,704.0,3.0,3.0,False,0.0
12.12,3.5037539699872475,30000.0,31.9,324.4,15303.0,9750.0,23.0,False,8.0,705.0,709.0,0.0,1.0,False,0.0
12.79,2.329227023940467,60000.0,39.3,117.58,8175.0,3500.0,25.0,False,13.0,665.0,669.0,3.0,0.0,False,0.0
16.29,3.027230940613362,26880.0,71.5,309.77,7653.0,8775.0,6.0,False,6.0,675.0,679.0,0.0,1.0,False,0.0
8.9,1.81319474994812,165000.0,96.7,635.07,21462.0,20000.0,30.0,False,8.0,670.0,674.0,0.0,0.0,False,0.0
13.49,2.6297282343267403,87600.0,58.8,128.83,5748.0,5600.0,42.0,False,14.0,685.0,689.0,1.0,0.0,True,0.0
5.32,1.4906543764441333,78000.0,15.5,237.91,7106.0,7900.0,18.0,False,7.0,780.0,784.0,0.0,0.0,False,0.0
19.99,3.447762850809476,98000.0,43.7,556.26,18235.0,21000.0,38.0,False,20.0,725.0,729.0,2.0,0.0,True,0.0
6.03,2.850128299695199,40000.0,15.0,426.1,2387.0,14000.0,34.0,False,7.0,770.0,774.0,1.0,0.0,False,0.0
13.11,2.7053799725463312,50000.0,72.9,619.26,24942.0,18350.0,14.0,False,7.0,685.0,689.0,3.0,0.0,False,0.0
6.62,2.7219531062712012,34000.0,6.9,245.63,3349.0,8000.0,19.0,False,11.0,780.0,784.0,0.0,0.0,False,0.0
13.98,2.5930133911138515,50543.0,18.4,164.01,2782.0,4800.0,32.0,False,9.0,685.0,689.0,6.0,2.0,False,1.0
14.16,2.7763317085186157,100000.0,84.8,513.84,16290.0,15000.0,36.0,False,13.0,675.0,679.0,9.0,3.0,False,2.0
17.77,3.251536607107749,25000.0,71.7,243.26,4875.0,6750.0,18.0,False,8.0,660.0,664.0,0.0,1.0,False,3.0
13.98,1.6448050562713916,35000.0,0.0,273.35,0.0,8000.0,8.0,False,6.0,770.0,774.0,2.0,0.0,False,0.0
16.78,3.422958873443668,86000.0,69.5,115.52,40578.0,3250.0,41.0,False,17.0,690.0,694.0,3.0,0.0,False,0.0
11.14,2.998229153752578,165000.0,48.5,53.31,1212.0,1625.0,39.0,False,8.0,710.0,714.0,5.0,0.0,False,2.0
13.18,2.4397349311412793,95000.0,63.3,506.72,13997.0,15000.0,46.0,False,19.0,665.0,669.0,1.0,2.0,False,3.0
8.59,2.6290069937617573,69000.0,73.9,316.1,7831.0,10000.0,10.0,False,9.0,670.0,674.0,2.0,0.0,False,0.0
12.49,2.716018370751387,94700.0,49.8,501.74,13206.0,15000.0,36.0,False,10.0,660.0,664.0,1.0,0.0,False,1.0
10.49,2.9734866646066713,55000.0,30.2,487.47,4191.0,15000.0,31.0,False,9.0,670.0,674.0,0.0,1.0,False,0.0
18.24,2.479894107964456,15000.0,82.8,181.37,4971.0,5000.0,10.0,False,3.0,660.0,664.0,1.0,2.0,False,3.0
17.76,1.790091412127358,27704.0,38.3,216.2,4755.0,6000.0,39.0,False,10.0,670.0,674.0,1.0,2.0,False,0.0
21.98,2.2762411176544437,97000.0,85.5,171.82,22498.0,4500.0,19.0,False,5.0,665.0,669.0,1.0,3.0,False,1.0
21.99,1.927164106234258,95000.0,51.7,1055.83,9356.0,27650.0,26.0,False,12.0,690.0,694.0,2.0,2.0,False,1.0
13.65,3.393837027255863,72000.0,68.5,408.1,33382.0,12000.0,31.0,True,16.0,690.0,694.0,4.0,0.0,False,0.0
8.9,2.5392369943330477,81700.0,34.9,793.84,49876.0,25000.0,18.0,False,12.0,730.0,734.0,0.0,0.0,False,0.0
19.22,2.9657883971809187,35796.0,55.3,89.17,6969.0,2425.0,38.0,False,14.0,670.0,674.0,2.0,0.0,False,0.0
15.61,3.1166215908294443,40000.0,35.7,386.37,1391.0,11050.0,14.0,False,8.0,675.0,679.0,0.0,1.0,False,1.0
11.67,3.2718477096343066,65000.0,75.0,694.2,25722.0,21000.0,14.0,False,10.0,685.0,689.0,0.0,0.0,False,0.0
10.16,2.4832385926873033,50000.0,66.5,368.71,9489.0,11400.0,16.0,False,10.0,710.0,714.0,2.0,0.0,False,0.0
15.27,3.1359289040472746,65000.0,50.9,146.16,12176.0,4200.0,47.0,False,20.0,660.0,664.0,1.0,1.0,False,0.0
19.05,2.9699015135194697,58000.0,33.8,649.21,11507.0,25000.0,17.0,False,16.0,700.0,704.0,1.0,1.0,True,0.0
18.99,2.865623588206971,40000.0,37.4,496.63,12042.0,13550.0,17.0,False,12.0,700.0,704.0,0.0,0.0,False,1.0
16.99,2.9496883350525844,62000.0,55.5,925.96,12716.0,25975.0,19.0,False,11.0,680.0,684.0,1.0,0.0,False,0.0
9.17,2.9826470340053355,131366.0,81.6,637.58,31010.0,20000.0,32.0,False,15.0,695.0,699.0,4.0,0.0,False,0.0
12.99,2.6108048166633746,110000.0,61.9,269.52,7604.0,8000.0,40.0,False,10.0,690.0,694.0,4.0,1.0,False,0.0
9.99,1.728109442151599,43000.0,56.0,193.58,4215.0,6000.0,16.0,False,4.0,665.0,669.0,2.0,2.0,False,0.0
13.99,2.7067159780890733,48000.0,45.1,273.39,14777.0,8000.0,27.0,False,20.0,660.0,664.0,0.0,2.0,False,0.0
9.76,2.4344901638739844,45000.0,59.5,450.17,14571.0,14000.0,25.0,False,6.0,725.0,729.0,1.0,0.0,False,0.0
16.29,2.9496883350525844,60000.0,57.2,529.51,5319.0,15000.0,28.0,False,10.0,680.0,684.0,0.0,2.0,False,5.0
7.69,2.1234584270966104,32884.0,95.8,324.42,5941.0,10400.0,15.0,False,5.0,725.0,729.0,3.0,0.0,False,0.0
18.99,3.051166980442092,82000.0,84.6,555.27,13275.0,15150.0,57.0,False,24.0,670.0,674.0,0.0,1.0,False,0.0
17.57,3.0587070727153796,119000.0,94.9,880.61,5507.0,35000.0,47.0,False,10.0,675.0,679.0,3.0,1.0,True,1.0
11.67,3.4585224482814247,105000.0,84.7,330.57,25845.0,10000.0,19.0,False,11.0,670.0,674.0,0.0,1.0,False,1.0
9.16,2.6609585935683597,45000.0,79.3,286.87,12050.0,9000.0,25.0,False,9.0,690.0,694.0,4.0,1.0,False,0.0
9.32,0.35767444427181605,45000.0,26.9,191.69,2420.0,6000.0,38.0,False,5.0,760.0,764.0,1.0,1.0,False,0.0
10.16,1.9286186519452522,40000.0,50.7,323.43,11227.0,10000.0,12.0,False,5.0,680.0,684.0,0.0,0.0,False,0.0
10.99,2.080690761080268,125000.0,80.5,1047.49,33501.0,32000.0,15.0,False,5.0,670.0,674.0,3.0,0.0,False,0.0
17.27,3.0209125720842893,90000.0,53.3,874.93,2397.0,35000.0,31.0,False,6.0,720.0,724.0,1.0,0.0,True,0.0
12.99,3.1917101567954314,53851.2,14.0,303.21,3537.0,9000.0,32.0,False,17.0,685.0,689.0,0.0,2.0,False,2.0
19.52,2.9780773383152703,54253.12,42.8,598.1,17654.0,16200.0,44.0,True,12.0,675.0,679.0,0.0,5.0,False,0.0
7.9,2.830857630363757,43000.0,29.4,179.92,7205.0,5750.0,22.0,False,10.0,710.0,714.0,0.0,2.0,False,0.0
12.42,2.844327819394758,78000.0,85.5,780.25,12395.0,23350.0,26.0,False,9.0,710.0,714.0,1.0,0.0,False,0.0
